h1_window_id,nba_game_id,series_id,period,index_end_clock_seconds,home_score_differential_after_index,lag5_signed_net_points,home_control_indicator,away_control_indicator,future5_signed_net_points,h1_y10_model_eligible,future10_signed_net_points,future5_structural_failure_differential
H1W01505,0042500122,NYK-ATL,4,603,11,-4,false,true,-1,True,-1,0
H1W01506,0042500122,NYK-ATL,4,587,9,-2,false,true,1,True,-2,0
H1W01507,0042500122,NYK-ATL,4,559,9,-4,false,true,1,True,-2,0
H1W01508,0042500122,NYK-ATL,4,545,7,-2,false,true,3,True,-2,0
H1W01509,0042500122,NYK-ATL,4,522,10,-4,false,true,0,True,-3,0
H1W01510,0042500122,NYK-ATL,4,505,10,1,false,true,0,True,-3,0
H1W01511,0042500122,NYK-ATL,4,483,10,-1,false,true,-3,True,-1,0
H1W01512,0042500122,NYK-ATL,4,476,10,1,false,true,-3,True,-1,0
H1W01513,0042500122,NYK-ATL,4,449,10,1,false,true,-5,True,-1,0
H1W01514,0042500122,NYK-ATL,4,438,10,3,false,false,-3,True,-3,0
H1W01515,0042500122,NYK-ATL,4,426,10,0,false,false,-3,True,-3,0
H1W01516,0042500122,NYK-ATL,4,410,7,0,false,false,2,True,-3,0
H1W01517,0042500122,NYK-ATL,4,388,7,-3,false,false,2,True,-3,0
H1W01518,0042500122,NYK-ATL,4,375,5,-3,false,false,4,True,-3,0
H1W01519,0042500122,NYK-ATL,4,365,7,-5,false,false,0,True,-5,0
H1W01520,0042500122,NYK-ATL,4,337,7,-3,false,false,0,True,-5,0
H1W01521,0042500122,NYK-ATL,4,326,9,-3,false,false,-5,True,-7,0
H1W01522,0042500122,NYK-ATL,4,311,9,2,false,false,-5,True,-9,0
H1W01523,0042500122,NYK-ATL,4,292,9,2,false,false,-7,True,-9,0
H1W01524,0042500122,NYK-ATL,4,252,4,0,false,true,-2,True,-3,0
H1W01525,0042500122,NYK-ATL,4,222,4,-5,false,true,-4,True,-3,0
H1W01526,0042500122,NYK-ATL,4,205,2,-5,false,true,-2,True,-3,0
H1W01527,0042500122,NYK-ATL,4,174,2,-7,false,true,-4,True,-3,0
H1W01528,0042500122,NYK-ATL,4,169,2,-5,false,true,-1,True,-5,-1
H1W01529,0042500122,NYK-ATL,4,150,2,-5,false,true,-1,True,-2,1
H1W01530,0042500122,NYK-ATL,4,128,0,-2,false,true,1,True,0,1
H1W01531,0042500122,NYK-ATL,4,112,0,-4,false,true,-1,True,0,1
H1W01532,0042500122,NYK-ATL,4,93,-2,-2,false,true,1,False,,1
H1W01533,0042500122,NYK-ATL,4,81,1,-4,false,true,-4,False,,1
H1W01534,0042500122,NYK-ATL,4,64,1,-1,false,true,-1,False,,0
H1W01535,0042500122,NYK-ATL,4,41,1,-1,false,true,-1,False,,0
H1W01536,0042500122,NYK-ATL,4,33,-1,1,false,false,1,False,,0
H1W01537,0042500123,NYK-ATL,1,629,1,-2,false,false,-2,True,-2,1
H1W01538,0042500123,NYK-ATL,1,611,-2,1,false,false,1,True,-1,0
H1W01539,0042500123,NYK-ATL,1,574,-2,-2,false,false,1,True,1,0
H1W01540,0042500123,NYK-ATL,1,542,-1,1,true,false,0,True,-2,-2
H1W01541,0042500123,NYK-ATL,1,540,-1,-2,true,false,-2,True,-2,-1
H1W01542,0042500123,NYK-ATL,1,530,-1,1,true,false,0,True,-2,-1
H1W01543,0042500123,NYK-ATL,1,517,-1,1,true,false,0,True,1,-1
H1W01544,0042500123,NYK-ATL,1,496,-1,1,true,false,0,True,1,-1
H1W01545,0042500123,NYK-ATL,1,492,-1,0,false,true,-2,True,3,0
H1W01546,0042500123,NYK-ATL,1,486,-3,0,false,true,0,True,5,0
H1W01547,0042500123,NYK-ATL,1,462,-1,-2,false,true,-2,True,5,0
H1W01548,0042500123,NYK-ATL,1,434,-1,0,false,true,1,True,5,0
H1W01549,0042500123,NYK-ATL,1,423,-1,0,false,true,1,True,5,0
H1W01550,0042500123,NYK-ATL,1,420,-3,0,false,true,5,True,7,0
H1W01551,0042500123,NYK-ATL,1,404,-3,-2,false,true,5,True,9,0
H1W01552,0042500123,NYK-ATL,1,391,-3,0,false,true,7,True,9,0
H1W01553,0042500123,NYK-ATL,1,385,0,-2,false,true,4,True,8,0
H1W01554,0042500123,NYK-ATL,1,362,0,1,false,true,4,True,6,0
H1W01555,0042500123,NYK-ATL,1,359,2,1,true,false,2,True,7,0
H1W01556,0042500123,NYK-ATL,1,340,2,5,true,false,4,True,7,0
H1W01557,0042500123,NYK-ATL,1,336,4,5,true,false,2,True,7,1
H1W01558,0042500123,NYK-ATL,1,313,4,7,true,false,4,True,7,1
H1W01559,0042500123,NYK-ATL,1,288,4,4,true,false,2,True,7,1
H1W01560,0042500123,NYK-ATL,1,269,4,4,true,false,5,True,5,1
H1W01561,0042500123,NYK-ATL,1,252,6,2,true,false,3,True,5,2
H1W01562,0042500123,NYK-ATL,1,246,6,4,true,false,5,True,3,1
H1W01563,0042500123,NYK-ATL,1,239,8,2,true,false,3,True,4,1
H1W01564,0042500123,NYK-ATL,1,221,6,4,true,false,5,True,3,0
H1W01565,0042500123,NYK-ATL,1,210,9,2,true,false,0,True,3,0
H1W01566,0042500123,NYK-ATL,2,622,11,1,false,false,4,True,1,1
H1W01567,0042500123,NYK-ATL,2,476,12,-3,false,true,-2,True,0,-1
H1W01568,0042500123,NYK-ATL,2,468,12,-3,false,true,0,True,0,-1
H1W01569,0042500123,NYK-ATL,2,463,14,-3,false,true,-2,True,-2,0
H1W01570,0042500123,NYK-ATL,2,300,14,-2,true,false,0,True,2,0
H1W01571,0042500123,NYK-ATL,2,287,14,2,true,false,4,True,2,0
H1W01572,0042500123,NYK-ATL,2,281,14,2,true,false,4,True,2,0
H1W01573,0042500123,NYK-ATL,2,260,14,2,true,false,4,True,0,0
H1W01574,0042500123,NYK-ATL,2,251,16,2,true,false,0,True,-2,0
H1W01575,0042500123,NYK-ATL,2,235,14,4,true,false,2,True,-3,0
H1W01576,0042500123,NYK-ATL,2,226,18,0,true,false,-2,True,-7,0
H1W01577,0042500123,NYK-ATL,2,209,18,4,true,false,-2,True,-9,0
H1W01578,0042500123,NYK-ATL,2,192,18,4,true,false,-4,True,-9,0
H1W01579,0042500123,NYK-ATL,2,184,16,4,true,false,-2,True,-7,0
H1W01580,0042500123,NYK-ATL,2,168,16,0,true,false,-5,True,-5,0
H1W01581,0042500123,NYK-ATL,2,166,16,2,true,false,-5,True,-8,0
H1W01582,0042500123,NYK-ATL,2,149,16,-2,true,false,-7,True,-8,0
H1W01583,0042500123,NYK-ATL,2,145,14,-2,true,false,-5,True,-6,0
H1W01584,0042500123,NYK-ATL,2,131,14,-4,true,false,-5,False,,0
H1W01585,0042500123,NYK-ATL,2,117,11,-2,false,true,0,False,,0
H1W01586,0042500123,NYK-ATL,2,101,11,-5,false,true,-3,False,,0
H1W01587,0042500123,NYK-ATL,2,87,9,-5,false,true,-1,False,,0
H1W01588,0042500123,NYK-ATL,2,66,9,-7,false,true,-1,False,,0
H1W01589,0042500123,NYK-ATL,3,626,9,1,true,false,4,True,0,0
H1W01590,0042500123,NYK-ATL,3,622,12,1,true,false,1,True,-3,0
H1W01591,0042500123,NYK-ATL,3,594,12,6,true,false,1,True,-6,0
H1W01592,0042500123,NYK-ATL,3,589,15,3,true,false,-4,True,-9,0
H1W01593,0042500123,NYK-ATL,3,561,13,8,true,false,-2,True,-9,0
H1W01594,0042500123,NYK-ATL,3,549,13,4,true,false,-4,True,-7,0
H1W01595,0042500123,NYK-ATL,3,529,13,4,true,false,-4,True,-9,0
H1W01596,0042500123,NYK-ATL,3,513,13,1,true,false,-7,True,-7,0
H1W01597,0042500123,NYK-ATL,3,487,11,1,false,true,-5,True,-5,0
H1W01598,0042500123,NYK-ATL,3,467,11,-4,false,true,-7,True,-3,0
H1W01599,0042500123,NYK-ATL,3,460,9,-2,false,true,-3,True,-3,0
H1W01600,0042500123,NYK-ATL,3,442,9,-4,false,true,-5,True,0,0
H1W01601,0042500123,NYK-ATL,3,430,6,-4,false,true,0,True,3,0
H1W01602,0042500123,NYK-ATL,3,409,6,-7,false,true,0,True,3,0
H1W01603,0042500123,NYK-ATL,3,400,4,-5,false,true,4,True,3,0
H1W01604,0042500123,NYK-ATL,3,380,6,-7,false,true,0,True,1,0
H1W01605,0042500123,NYK-ATL,3,367,4,-3,false,true,5,True,3,0
H1W01606,0042500123,NYK-ATL,3,354,6,-5,false,true,3,True,4,0
H1W01607,0042500123,NYK-ATL,3,341,6,0,false,true,3,True,4,0
H1W01608,0042500123,NYK-ATL,3,334,8,0,false,true,-1,True,3,0
H1W01609,0042500123,NYK-ATL,3,319,6,4,false,true,1,True,5,-1
H1W01610,0042500123,NYK-ATL,3,311,9,0,true,false,-2,True,4,-1
H1W01611,0042500123,NYK-ATL,3,281,9,5,true,false,1,True,2,-1
H1W01612,0042500123,NYK-ATL,3,263,9,3,true,false,1,True,4,0
H1W01613,0042500123,NYK-ATL,3,256,7,3,true,false,4,True,3,0
H1W01614,0042500123,NYK-ATL,3,245,7,-1,true,false,4,True,3,2
H1W01615,0042500123,NYK-ATL,3,202,10,1,true,false,3,True,-2,1
H1W01616,0042500123,NYK-ATL,3,189,11,1,true,false,-1,True,-3,1
H1W01617,0042500123,NYK-ATL,3,46,8,-5,false,true,0,False,,0
H1W01618,0042500123,NYK-ATL,3,35,8,-2,false,true,0,False,,0
H1W01619,0042500123,NYK-ATL,4,627,10,0,true,false,0,True,1,1
H1W01620,0042500123,NYK-ATL,4,615,8,2,true,false,2,True,1,0
H1W01621,0042500123,NYK-ATL,4,599,8,0,true,false,-1,True,1,0
H1W01622,0042500123,NYK-ATL,4,550,10,2,true,false,1,True,-6,-1
H1W01623,0042500123,NYK-ATL,4,542,10,0,true,false,-1,True,-6,0
H1W01624,0042500123,NYK-ATL,4,534,7,2,true,false,2,True,-3,-1
H1W01625,0042500123,NYK-ATL,4,437,7,-3,false,true,-3,True,-4,0
H1W01626,0042500123,NYK-ATL,4,432,4,-3,false,true,1,True,-1,0
H1W01627,0042500123,NYK-ATL,4,416,4,-7,false,true,-1,True,1,1
H1W01628,0042500123,NYK-ATL,4,413,4,-5,false,true,-1,True,1,0
H1W01629,0042500123,NYK-ATL,4,407,6,-5,false,true,-3,True,-1,0
H1W01630,0042500123,NYK-ATL,4,383,4,-1,false,true,-1,True,-2,-1
H1W01631,0042500123,NYK-ATL,4,349,5,-3,false,true,-2,True,-3,0
H1W01632,0042500123,NYK-ATL,4,335,3,1,false,true,2,True,-1,0
H1W01633,0042500123,NYK-ATL,4,311,3,-1,false,true,2,True,1,0
H1W01634,0042500123,NYK-ATL,4,304,3,-1,false,true,2,True,-2,0
H1W01635,0042500123,NYK-ATL,4,304,3,-3,false,true,-1,True,0,1
H1W01636,0042500123,NYK-ATL,4,299,3,-1,false,true,-1,True,-3,0
H1W01637,0042500123,NYK-ATL,4,285,5,-2,false,true,-3,True,-5,0
H1W01638,0042500123,NYK-ATL,4,266,5,2,false,true,-1,True,-8,0
H1W01639,0042500123,NYK-ATL,4,253,5,2,false,false,-4,True,-6,0
H1W01640,0042500123,NYK-ATL,4,230,2,2,false,false,1,True,-3,0
H1W01641,0042500123,NYK-ATL,4,208,2,-1,false,false,-2,True,-1,0
H1W01642,0042500123,NYK-ATL,4,189,2,-1,false,false,-2,True,-1,0
H1W01643,0042500123,NYK-ATL,4,171,4,-3,false,false,-7,False,,0
H1W01644,0042500123,NYK-ATL,4,81,0,-2,false,true,1,False,,1
H1W01645,0042500124,NYK-ATL,1,447,1,3,true,false,-2,True,-4,-2
H1W01646,0042500124,NYK-ATL,1,441,1,1,true,false,-2,True,-4,-2
H1W01647,0042500124,NYK-ATL,1,419,1,3,true,false,-2,True,-6,-2
H1W01648,0042500124,NYK-ATL,1,416,1,1,true,false,-2,True,-3,-1
H1W01649,0042500124,NYK-ATL,1,400,-1,3,true,false,0,True,-3,-1
H1W01650,0042500124,NYK-ATL,1,373,-1,-2,false,true,-2,True,-3,0
H1W01651,0042500124,NYK-ATL,1,346,-1,-2,false,true,-2,True,-4,-1
H1W01652,0042500124,NYK-ATL,1,341,-1,-2,false,true,-4,True,-2,-1
H1W01653,0042500124,NYK-ATL,1,326,-1,-2,false,true,-1,True,-4,-1
H1W01654,0042500124,NYK-ATL,1,311,-1,-2,false,true,-3,True,-4,-1
H1W01655,0042500124,NYK-ATL,1,298,-3,0,false,true,-1,True,-4,-1
H1W01656,0042500124,NYK-ATL,1,286,-3,-2,false,true,-2,True,-4,0
H1W01657,0042500124,NYK-ATL,1,282,-5,-2,false,true,2,True,-2,0
H1W01658,0042500124,NYK-ATL,1,259,-2,-4,false,true,-3,True,-5,0
H1W01659,0042500124,NYK-ATL,1,246,-4,-1,false,true,-1,True,-3,0
H1W01660,0042500124,NYK-ATL,1,220,-3,-3,false,true,-3,True,-3,0
H1W01661,0042500124,NYK-ATL,1,212,-4,-1,false,true,-2,True,-2,0
H1W01662,0042500124,NYK-ATL,1,199,-2,-2,false,true,-4,True,-3,0
H1W01663,0042500124,NYK-ATL,1,168,-4,2,false,true,-2,True,-1,0
H1W01664,0042500124,NYK-ATL,1,142,-4,-3,false,true,-2,False,,0
H1W01665,0042500124,NYK-ATL,1,122,-6,-1,false,true,0,False,,0
H1W01666,0042500124,NYK-ATL,1,113,-6,-3,false,true,0,False,,0
H1W01667,0042500124,NYK-ATL,1,98,-6,-2,false,true,1,False,,0
H1W01668,0042500124,NYK-ATL,1,82,-6,-4,false,true,1,False,,0
H1W01669,0042500124,NYK-ATL,2,604,-8,-3,false,true,2,True,1,0
H1W01670,0042500124,NYK-ATL,2,599,-6,-5,false,true,0,True,-1,1
H1W01671,0042500124,NYK-ATL,2,587,-6,0,false,true,0,True,-3,0
H1W01672,0042500124,NYK-ATL,2,576,-6,0,false,true,-3,True,-1,0
H1W01673,0042500124,NYK-ATL,2,552,-6,2,false,true,0,True,-1,0
H1W01674,0042500124,NYK-ATL,2,552,-6,2,false,true,-1,True,-1,1
H1W01675,0042500124,NYK-ATL,2,552,-6,2,true,false,-1,True,-4,0
H1W01676,0042500124,NYK-ATL,2,536,-6,0,true,false,-3,True,-4,0
H1W01677,0042500124,NYK-ATL,2,527,-9,0,true,false,2,True,-1,0
H1W01678,0042500124,NYK-ATL,2,512,-6,-3,true,false,-1,True,-2,0
H1W01679,0042500124,NYK-ATL,2,496,-7,0,true,false,0,True,-1,0
H1W01680,0042500124,NYK-ATL,2,485,-7,-1,true,false,-3,True,-1,0
H1W01681,0042500124,NYK-ATL,2,475,-9,-1,true,false,-1,True,1,-1
H1W01682,0042500124,NYK-ATL,2,461,-7,-3,true,false,-3,True,-1,0
H1W01683,0042500124,NYK-ATL,2,442,-7,2,true,false,-1,True,-1,0
H1W01684,0042500124,NYK-ATL,2,424,-7,-1,true,false,-1,True,-1,1
H1W01685,0042500124,NYK-ATL,2,416,-10,0,true,false,2,True,2,0
H1W01686,0042500124,NYK-ATL,2,407,-10,-3,true,false,2,True,2,2
H1W01687,0042500124,NYK-ATL,2,366,-8,-1,true,false,0,True,-3,-1
H1W01688,0042500124,NYK-ATL,2,358,-8,-1,true,false,0,True,-1,0
H1W01689,0042500124,NYK-ATL,2,340,-8,2,false,false,0,True,-4,-1
H1W01690,0042500124,NYK-ATL,2,326,-8,2,false,false,0,True,-2,0
H1W01691,0042500124,NYK-ATL,2,304,-8,2,false,false,0,True,-4,-1
H1W01692,0042500124,NYK-ATL,2,291,-8,0,false,false,-3,True,-4,-1
H1W01693,0042500124,NYK-ATL,2,279,-8,0,false,false,-1,True,-6,-1
H1W01694,0042500124,NYK-ATL,2,163,-14,-1,false,true,3,True,0,0
H1W01695,0042500124,NYK-ATL,2,150,-11,-5,false,true,-3,True,-1,0
H1W01696,0042500124,NYK-ATL,2,132,-11,1,false,true,-3,True,-1,-2
H1W01697,0042500124,NYK-ATL,2,128,-11,-1,false,true,-3,False,,-1
H1W01698,0042500124,NYK-ATL,2,128,-13,1,false,true,1,False,,-1
H1W01699,0042500124,NYK-ATL,2,111,-11,-1,false,true,-3,False,,-1
H1W01700,0042500124,NYK-ATL,2,85,-14,3,false,true,2,False,,-1
H1W01701,0042500124,NYK-ATL,2,78,-14,-3,false,true,2,False,,0
H1W01702,0042500124,NYK-ATL,3,630,-7,5,true,false,-1,True,-1,0
H1W01703,0042500124,NYK-ATL,3,609,-7,3,true,false,-1,True,-1,0
H1W01704,0042500124,NYK-ATL,3,606,-8,3,true,false,2,True,-3,0
H1W01705,0042500124,NYK-ATL,3,595,-6,2,true,false,0,True,-5,0
H1W01706,0042500124,NYK-ATL,3,577,-8,4,true,false,2,True,-5,-1
H1W01707,0042500124,NYK-ATL,3,550,-8,-1,true,false,0,True,-5,-1
H1W01708,0042500124,NYK-ATL,3,531,-8,-1,false,false,0,True,-7,-1
H1W01709,0042500124,NYK-ATL,3,523,-6,-1,false,false,-5,True,-9,-1
H1W01710,0042500124,NYK-ATL,3,487,-6,2,false,false,-5,True,-9,-1
H1W01711,0042500124,NYK-ATL,3,458,-8,0,false,true,-7,True,-7,0
H1W01712,0042500124,NYK-ATL,3,441,-11,0,false,true,-4,True,-4,0
H1W01713,0042500124,NYK-ATL,3,420,-11,-5,false,true,-4,True,-1,0
H1W01714,0042500124,NYK-ATL,3,413,-13,-5,false,true,-2,True,-1,0
H1W01715,0042500124,NYK-ATL,3,396,-13,-7,false,true,-4,True,-1,0
H1W01716,0042500124,NYK-ATL,3,387,-15,-5,false,true,0,True,-2,0
H1W01717,0042500124,NYK-ATL,3,371,-15,-7,false,true,0,True,-2,0
H1W01718,0042500124,NYK-ATL,3,361,-15,-4,false,true,3,True,-2,0
H1W01719,0042500124,NYK-ATL,3,339,-15,-4,false,true,1,True,0,0
H1W01720,0042500124,NYK-ATL,3,338,-17,-2,false,true,3,True,2,-1
H1W01721,0042500124,NYK-ATL,3,320,-15,-4,false,true,-2,True,0,-1
H1W01722,0042500124,NYK-ATL,3,302,-15,0,false,true,-2,True,0,-2
H1W01723,0042500124,NYK-ATL,3,294,-12,0,true,false,-5,True,0,-2
H1W01724,0042500124,NYK-ATL,3,270,-14,3,true,false,-1,True,0,-2
H1W01725,0042500124,NYK-ATL,3,260,-14,1,true,false,-1,True,0,-1
H1W01726,0042500124,NYK-ATL,3,244,-17,3,false,true,2,True,0,-1
H1W01727,0042500124,NYK-ATL,3,81,-17,1,false,true,0,False,,-1
H1W01728,0042500124,NYK-ATL,3,70,-17,-2,false,true,-2,False,,0
H1W01729,0042500124,NYK-ATL,3,55,-17,-2,false,true,-2,False,,0
H1W01730,0042500124,NYK-ATL,4,624,-20,-3,true,false,1,True,2,0
H1W01731,0042500124,NYK-ATL,4,598,-21,0,true,false,5,True,1,0
H1W01732,0042500124,NYK-ATL,4,574,-21,-2,true,false,3,True,3,0
H1W01733,0042500124,NYK-ATL,4,547,-21,-2,true,false,3,True,0,0
H1W01734,0042500124,NYK-ATL,4,410,-20,1,false,true,-1,True,-1,0
H1W01735,0042500124,NYK-ATL,4,399,-18,-4,false,true,-3,True,-1,1
H1W01736,0042500124,NYK-ATL,4,377,-21,0,false,true,2,True,-1,1
H1W01737,0042500124,NYK-ATL,4,368,-19,-3,false,true,-3,True,-3,1
H1W01738,0042500124,NYK-ATL,4,326,-22,2,false,true,3,True,0,1
H1W01739,0042500124,NYK-ATL,4,301,-21,-4,false,true,0,True,1,1
H1W01740,0042500124,NYK-ATL,4,284,-21,-1,true,false,2,True,1,0
H1W01741,0042500124,NYK-ATL,4,279,-19,-3,true,false,-3,True,1,0
H1W01742,0042500124,NYK-ATL,4,259,-22,2,true,false,0,True,4,0
H1W01743,0042500124,NYK-ATL,4,245,-19,-3,true,false,-3,True,3,0
H1W01744,0042500124,NYK-ATL,4,222,-21,3,true,false,1,True,5,0
H1W01745,0042500124,NYK-ATL,4,215,-19,0,true,false,-1,True,6,0
H1W01746,0042500124,NYK-ATL,4,203,-22,2,true,false,4,True,7,0
H1W01747,0042500124,NYK-ATL,4,182,-22,-3,false,true,4,True,7,0
H1W01748,0042500124,NYK-ATL,4,161,-22,0,false,true,6,False,,0
H1W01749,0042500124,NYK-ATL,4,142,-20,-3,false,true,4,False,,0
H1W01750,0042500124,NYK-ATL,4,121,-20,1,false,true,7,False,,0
H1W01751,0042500124,NYK-ATL,4,107,-18,-1,true,false,3,False,,0
H1W01752,0042500124,NYK-ATL,4,67,-18,4,true,false,3,False,,0
H1W01753,0042500125,NYK-ATL,1,604,-2,-2,false,true,5,True,6,0
H1W01754,0042500125,NYK-ATL,1,580,0,-2,false,true,1,True,4,0
H1W01755,0042500125,NYK-ATL,1,564,0,2,false,true,4,True,4,0
H1W01756,0042500125,NYK-ATL,1,549,2,0,false,true,2,True,2,0
H1W01757,0042500125,NYK-ATL,1,537,0,4,false,true,4,True,4,0
H1W01758,0042500125,NYK-ATL,1,521,3,2,true,false,1,True,1,1
H1W01759,0042500125,NYK-ATL,1,511,1,5,true,false,3,True,0,1
H1W01760,0042500125,NYK-ATL,1,488,4,1,true,false,0,True,0,2
H1W01761,0042500125,NYK-ATL,1,469,4,4,true,false,0,True,-3,1
H1W01762,0042500125,NYK-ATL,1,446,4,2,true,false,0,True,-1,1
H1W01763,0042500125,NYK-ATL,1,421,4,3,true,false,0,True,-1,-1
H1W01764,0042500125,NYK-ATL,1,248,5,4,true,false,0,True,2,0
H1W01765,0042500125,NYK-ATL,1,236,7,2,true,false,-2,True,3,0
H1W01766,0042500125,NYK-ATL,1,224,5,4,true,false,2,True,5,0
H1W01767,0042500125,NYK-ATL,1,208,5,0,true,false,2,True,7,0
H1W01768,0042500125,NYK-ATL,1,203,3,2,true,false,4,True,7,0
H1W01769,0042500125,NYK-ATL,1,199,5,-2,true,false,2,True,6,0
H1W01770,0042500125,NYK-ATL,1,177,5,0,true,false,5,True,6,0
H1W01771,0042500125,NYK-ATL,1,99,10,2,true,false,1,False,,1
H1W01772,0042500125,NYK-ATL,1,82,10,5,true,false,3,False,,0
H1W01773,0042500125,NYK-ATL,1,56,12,3,true,false,1,False,,0
H1W01774,0042500125,NYK-ATL,2,625,13,0,true,false,1,True,0,1
H1W01775,0042500125,NYK-ATL,2,612,13,3,true,false,3,True,0,0
H1W01776,0042500125,NYK-ATL,2,602,13,3,true,false,3,True,0,0
H1W01777,0042500125,NYK-ATL,2,596,11,3,true,false,5,True,2,0
H1W01778,0042500125,NYK-ATL,2,575,14,-2,true,false,-1,True,1,0
H1W01779,0042500125,NYK-ATL,2,370,15,4,false,false,1,True,5,0
H1W01780,0042500125,NYK-ATL,2,344,17,2,false,false,-1,True,5,0
H1W01781,0042500125,NYK-ATL,2,329,14,4,false,false,4,True,5,0
H1W01782,0042500125,NYK-ATL,2,301,16,-1,false,false,2,True,4,0
H1W01783,0042500125,NYK-ATL,2,274,14,1,false,false,6,True,3,0
H1W01784,0042500125,NYK-ATL,2,262,16,-3,false,false,4,True,3,1
H1W01785,0042500125,NYK-ATL,2,239,16,1,false,false,6,True,1,1
H1W01786,0042500125,NYK-ATL,2,202,20,2,true,false,-3,True,-3,1
H1W01787,0042500125,NYK-ATL,2,192,20,6,true,false,-1,True,-5,0
H1W01788,0042500125,NYK-ATL,2,188,22,4,true,false,-5,True,-7,0
H1W01789,0042500125,NYK-ATL,2,173,19,6,true,false,-2,True,-5,-1
H1W01790,0042500125,NYK-ATL,2,155,20,1,true,false,-3,True,-4,-1
H1W01791,0042500125,NYK-ATL,2,143,17,2,true,false,0,True,-1,-1
H1W01792,0042500125,NYK-ATL,2,125,19,-3,true,false,-4,False,,-1
H1W01793,0042500125,NYK-ATL,2,112,17,-1,true,false,-2,False,,-1
H1W01794,0042500125,NYK-ATL,2,112,17,-5,true,false,-3,False,,0
H1W01795,0042500125,NYK-ATL,2,82,17,-2,true,false,-1,False,,0
H1W01796,0042500125,NYK-ATL,2,58,17,-3,false,false,-1,False,,0
H1W01797,0042500125,NYK-ATL,3,613,19,0,false,false,-1,True,-3,1
H1W01798,0042500125,NYK-ATL,3,595,17,3,false,false,1,True,-1,0
H1W01799,0042500125,NYK-ATL,3,571,17,1,false,false,-1,True,1,0
H1W01800,0042500125,NYK-ATL,3,561,15,1,false,false,1,True,0,0
H1W01801,0042500125,NYK-ATL,3,534,18,-4,false,false,-2,True,-1,0
H1W01802,0042500125,NYK-ATL,3,520,18,2,false,false,-2,True,-3,-1
H1W01803,0042500125,NYK-ATL,3,485,16,-1,false,true,-1,True,1,0
H1W01804,0042500125,NYK-ATL,3,471,16,1,false,true,1,True,-2,0
H1W01805,0042500125,NYK-ATL,3,462,16,-2,false,true,-1,True,-2,0
H1W01806,0042500125,NYK-ATL,3,450,16,-2,false,true,1,True,-2,0
H1W01807,0042500125,NYK-ATL,3,440,18,-2,false,true,-1,True,-2,0
H1W01808,0042500125,NYK-ATL,3,422,15,2,false,true,2,True,1,0
H1W01809,0042500125,NYK-ATL,3,393,17,-1,false,true,-3,True,1,0
H1W01810,0042500125,NYK-ATL,3,382,15,1,false,true,-1,True,3,-1
H1W01811,0042500125,NYK-ATL,3,353,17,-1,false,false,-3,True,1,-1
H1W01812,0042500125,NYK-ATL,3,338,17,1,false,false,-1,True,1,-1
H1W01813,0042500125,NYK-ATL,3,211,18,-1,true,false,0,True,1,0
H1W01814,0042500125,NYK-ATL,3,195,18,4,true,false,2,True,-1,0
H1W01815,0042500125,NYK-ATL,3,165,18,4,true,false,-1,True,2,0
H1W01816,0042500125,NYK-ATL,3,151,18,4,true,false,1,True,0,0
H1W01817,0042500125,NYK-ATL,3,130,18,2,true,false,1,True,0,0
H1W01818,0042500125,NYK-ATL,3,121,18,2,true,false,1,False,,0
H1W01819,0042500125,NYK-ATL,3,104,20,0,true,false,-3,False,,0
H1W01820,0042500125,NYK-ATL,3,88,17,2,true,false,3,False,,0
H1W01821,0042500125,NYK-ATL,3,72,19,-1,true,false,-1,False,,0
H1W01822,0042500125,NYK-ATL,3,54,19,1,false,false,-1,False,,-1
H1W01823,0042500125,NYK-ATL,4,636,18,2,false,false,-2,True,1,-1
H1W01824,0042500125,NYK-ATL,4,625,18,0,false,false,-2,True,4,0
H1W01825,0042500125,NYK-ATL,4,613,16,0,false,false,2,True,6,0
H1W01826,0042500125,NYK-ATL,4,596,18,-4,false,false,-2,True,6,0
H1W01827,0042500125,NYK-ATL,4,578,16,0,false,false,3,True,8,0
H1W01828,0042500125,NYK-ATL,4,563,16,-4,false,false,3,True,10,0
H1W01829,0042500125,NYK-ATL,4,484,19,-2,true,false,5,False,,0
H1W01830,0042500125,NYK-ATL,4,468,19,3,true,false,7,False,,0
H1W01831,0042500125,NYK-ATL,4,451,22,3,true,false,4,False,,0
H1W01832,0042500125,NYK-ATL,4,434,22,6,true,false,6,False,,0
H1W01833,0042500126,NYK-ATL,1,415,-4,-1,false,true,-4,True,-8,-1
H1W01834,0042500126,NYK-ATL,1,402,-4,-6,false,true,-4,True,-6,-1
H1W01835,0042500126,NYK-ATL,1,376,-6,-3,false,true,-2,True,-6,-2
H1W01836,0042500126,NYK-ATL,1,365,-6,-5,false,true,-4,True,-6,-2
H1W01837,0042500126,NYK-ATL,1,360,-8,-5,false,true,-2,True,-6,-2
H1W01838,0042500126,NYK-ATL,1,340,-8,-7,false,true,-4,True,-6,-1
H1W01839,0042500126,NYK-ATL,1,332,-8,-4,false,true,-2,True,-8,-1
H1W01840,0042500126,NYK-ATL,1,324,-8,-4,false,true,-4,True,-8,0
H1W01841,0042500126,NYK-ATL,1,320,-10,-2,false,true,-2,True,-9,-1
H1W01842,0042500126,NYK-ATL,1,289,-10,-4,false,true,-4,True,-7,-1
H1W01843,0042500126,NYK-ATL,1,266,-12,-2,false,true,-2,True,-7,-2
